main_category,time_period,average_rating,rating_count,month,year
Sports & Health,2022-11,3.201764705882353,32,Nov,2022
Sports & Health,2022-12,3.8581481481481483,43,Dec,2022
Sports & Health,2023-01,3.5684615384615386,43,Jan,2023
Sports & Health,2023-02,3.6977272727272723,56,Feb,2023
Sports & Health,2023-03,3.750833333333333,39,Mar,2023
Sports & Health,2023-04,3.75,26,Apr,2023
Sports & Health,2023-05,3.7857142857142856,10,May,2023
Sports & Health,2023-06,4.3,13,Jun,2023
Sports & Health,2023-07,3.2142857142857144,8,Jul,2023
Sports & Health,2023-08,4.333333333333333,9,Aug,2023
Toys & Games,2000-10,5.0,1,Oct,2000
Toys & Games,2000-11,4.666666666666667,3,Nov,2000
Toys & Games,2001-01,4.0,1,Jan,2001
Toys & Games,2001-02,4.5,2,Feb,2001
Toys & Games,2001-04,1.0,1,Apr,2001
Toys & Games,2001-05,5.0,1,May,2001
Toys & Games,2001-06,4.333333333333333,3,Jun,2001
Toys & Games,2001-08,4.0,4,Aug,2001
Toys & Games,2001-09,3.6666666666666665,3,Sep,2001
Toys & Games,2001-10,5.0,2,Oct,2001
Toys & Games,2001-11,4.0,2,Nov,2001
Toys & Games,2001-12,1.5,2,Dec,2001
Toys & Games,2002-01,4.333333333333333,3,Jan,2002
Toys & Games,2002-02,5.0,1,Feb,2002
Toys & Games,2002-03,5.0,2,Mar,2002
Toys & Games,2002-05,5.0,1,May,2002
Toys & Games,2002-06,5.0,2,Jun,2002
Toys & Games,2002-07,3.5,2,Jul,2002
Toys & Games,2002-09,5.0,2,Sep,2002
Toys & Games,2002-11,4.5,2,Nov,2002
Toys & Games,2003-05,4.0,2,May,2003
Toys & Games,2003-06,1.0,1,Jun,2003
Toys & Games,2003-07,1.0,1,Jul,2003
Toys & Games,2003-08,4.5,2,Aug,2003
Toys & Games,2003-09,5.0,1,Sep,2003
Toys & Games,2003-10,4.5,2,Oct,2003
Toys & Games,2003-11,5.0,2,Nov,2003
Toys & Games,2003-12,4.0,1,Dec,2003
Toys & Games,2004-06,5.0,1,Jun,2004
Toys & Games,2004-07,5.0,2,Jul,2004
Toys & Games,2004-08,2.69,9,Aug,2004
Toys & Games,2004-09,4.0,7,Sep,2004
Toys & Games,2004-10,4.75,5,Oct,2004
Toys & Games,2004-11,4.0,2,Nov,2004
Toys & Games,2004-12,5.0,1,Dec,2004
Toys & Games,2005-01,5.0,1,Jan,2005
Toys & Games,2005-02,5.0,1,Feb,2005
Toys & Games,2005-03,5.0,1,Mar,2005
Toys & Games,2005-04,3.0,1,Apr,2005
Toys & Games,2005-05,5.0,3,May,2005
Toys & Games,2005-06,3.0,1,Jun,2005
Toys & Games,2005-08,3.0,3,Aug,2005
Toys & Games,2005-09,5.0,2,Sep,2005
Toys & Games,2005-10,5.0,1,Oct,2005
Toys & Games,2005-11,4.0,2,Nov,2005
Toys & Games,2005-12,5.0,1,Dec,2005
Toys & Games,2006-01,5.0,1,Jan,2006
Toys & Games,2006-02,5.0,2,Feb,2006
Toys & Games,2006-03,4.0,2,Mar,2006
Toys & Games,2006-06,3.0,1,Jun,2006
Toys & Games,2006-07,4.666666666666667,3,Jul,2006
Toys & Games,2006-10,5.0,1,Oct,2006
Toys & Games,2006-11,1.0,1,Nov,2006
Toys & Games,2007-01,4.6,5,Jan,2007
Toys & Games,2007-02,2.0,1,Feb,2007
Toys & Games,2007-04,3.3333333333333335,3,Apr,2007
Toys & Games,2007-05,5.0,1,May,2007
Toys & Games,2007-06,5.0,1,Jun,2007
Toys & Games,2007-07,1.0,2,Jul,2007
Toys & Games,2007-08,4.666666666666667,3,Aug,2007
Toys & Games,2007-09,5.0,1,Sep,2007
Toys & Games,2007-10,1.0,1,Oct,2007
Toys & Games,2007-11,4.0,1,Nov,2007
Toys & Games,2007-12,2.165,4,Dec,2007
Toys & Games,2008-01,4.625,5,Jan,2008
Toys & Games,2008-02,4.5,4,Feb,2008
Toys & Games,2008-03,4.666666666666667,3,Mar,2008
Toys & Games,2008-04,5.0,3,Apr,2008
Toys & Games,2008-05,4.5,2,May,2008
Toys & Games,2008-06,3.0,2,Jun,2008
Toys & Games,2008-07,4.5,2,Jul,2008
Toys & Games,2008-08,5.0,2,Aug,2008
Toys & Games,2008-09,4.166666666666667,7,Sep,2008
Toys & Games,2008-10,2.675,11,Oct,2008
Toys & Games,2008-11,4.3825,11,Nov,2008
Toys & Games,2008-12,3.9528571428571433,13,Dec,2008
Toys & Games,2009-01,4.571,33,Jan,2009
Toys & Games,2009-02,3.65875,14,Feb,2009
Toys & Games,2009-03,4.875,7,Mar,2009
Toys & Games,2009-04,4.875,9,Apr,2009
Toys & Games,2009-05,4.75,6,May,2009
Toys & Games,2009-06,4.5,8,Jun,2009
Toys & Games,2009-07,3.6,6,Jul,2009
Toys & Games,2009-08,3.5,9,Aug,2009
Toys & Games,2009-09,4.5,4,Sep,2009
Toys & Games,2009-10,4.6,10,Oct,2009
Toys & Games,2009-11,4.6875,10,Nov,2009
Toys & Games,2009-12,4.083333333333333,11,Dec,2009
Toys & Games,2010-01,4.452857142857143,13,Jan,2010
Toys & Games,2010-02,3.8636363636363638,15,Feb,2010
Toys & Games,2010-03,4.2,7,Mar,2010
Toys & Games,2010-04,5.0,6,Apr,2010
Toys & Games,2010-05,4.0,7,May,2010
Toys & Games,2010-06,4.83375,10,Jun,2010
Toys & Games,2010-07,5.0,5,Jul,2010
Toys & Games,2010-08,4.375,6,Aug,2010
Toys & Games,2010-09,3.625,8,Sep,2010
Toys & Games,2010-10,4.75,8,Oct,2010
Toys & Games,2010-11,4.222222222222222,9,Nov,2010
Toys & Games,2010-12,3.4583333333333335,14,Dec,2010
Toys & Games,2011-01,3.564,24,Jan,2011
Toys & Games,2011-02,3.857142857142857,10,Feb,2011
Toys & Games,2011-03,4.45,12,Mar,2011
Toys & Games,2011-04,4.0,13,Apr,2011
Toys & Games,2011-05,4.333333333333333,16,May,2011
Toys & Games,2011-06,3.8125,12,Jun,2011
Toys & Games,2011-07,4.375,10,Jul,2011
Toys & Games,2011-08,3.875,8,Aug,2011
Toys & Games,2011-09,4.611111111111111,10,Sep,2011
Toys & Games,2011-10,4.181818181818182,11,Oct,2011
Toys & Games,2011-11,4.222222222222222,12,Nov,2011
Toys & Games,2011-12,4.230769230769231,20,Dec,2011
Toys & Games,2012-01,4.613636363636363,17,Jan,2012
Toys & Games,2012-02,3.142857142857143,7,Feb,2012
Toys & Games,2012-03,4.75,9,Mar,2012
Toys & Games,2012-04,3.857142857142857,7,Apr,2012
Toys & Games,2012-05,3.926666666666667,13,May,2012
Toys & Games,2012-06,4.5,8,Jun,2012
Toys & Games,2012-07,3.8214285714285716,17,Jul,2012
Toys & Games,2012-08,4.636363636363637,16,Aug,2012
Toys & Games,2012-09,4.375,16,Sep,2012
Toys & Games,2012-10,4.509444444444444,26,Oct,2012
Toys & Games,2012-11,4.1468421052631586,29,Nov,2012
Toys & Games,2012-12,4.489117647058824,91,Dec,2012
Toys & Games,2013-01,4.443829787234042,116,Jan,2013
Toys & Games,2013-02,4.459696969696969,61,Feb,2013
Toys & Games,2013-03,4.773548387096774,57,Mar,2013
Toys & Games,2013-04,4.17,51,Apr,2013
Toys & Games,2013-05,4.519,48,May,2013
Toys & Games,2013-06,4.33,45,Jun,2013
Toys & Games,2013-07,4.176829268292683,65,Jul,2013
Toys & Games,2013-08,4.232647058823529,66,Aug,2013
Toys & Games,2013-09,4.540344827586207,48,Sep,2013
Toys & Games,2013-10,4.245526315789474,56,Oct,2013
Toys & Games,2013-11,4.48,32,Nov,2013
Toys & Games,2013-12,4.272608695652174,80,Dec,2013
Toys & Games,2014-01,4.1847916666666665,105,Jan,2014
Toys & Games,2014-02,4.3225,51,Feb,2014
Toys & Games,2014-03,4.306041666666666,75,Mar,2014
Toys & Games,2014-04,4.386153846153846,69,Apr,2014
Toys & Games,2014-05,4.448333333333333,63,May,2014
Toys & Games,2014-06,4.268139534883721,60,Jun,2014
Toys & Games,2014-07,4.392758620689655,84,Jul,2014
Toys & Games,2014-08,4.460909090909091,97,Aug,2014
Toys & Games,2014-09,4.25037037037037,80,Sep,2014
Toys & Games,2014-10,4.626607142857142,85,Oct,2014
Toys & Games,2014-11,4.315535714285714,83,Nov,2014
Toys & Games,2014-12,4.4375949367088605,167,Dec,2014
Toys & Games,2015-01,4.417674418604651,196,Jan,2015
Toys & Games,2015-02,4.484893617021276,184,Feb,2015
Toys & Games,2015-03,4.541818181818182,181,Mar,2015
Toys & Games,2015-04,4.450128205128205,167,Apr,2015
Toys & Games,2015-05,4.637874999999999,148,May,2015
Toys & Games,2015-06,4.639285714285714,121,Jun,2015
Toys & Games,2015-07,4.296666666666667,166,Jul,2015
Toys & Games,2015-08,4.524719101123595,161,Aug,2015
Toys & Games,2015-09,4.454457831325302,134,Sep,2015
Toys & Games,2015-10,4.5397058823529415,185,Oct,2015
Toys & Games,2015-11,4.377741935483871,178,Nov,2015
Toys & Games,2015-12,4.21940594059406,223,Dec,2015
Toys & Games,2016-01,4.516637931034483,296,Jan,2016
Toys & Games,2016-02,4.584833333333333,259,Feb,2016
Toys & Games,2016-03,4.480818181818182,275,Mar,2016
Toys & Games,2016-04,4.5098,214,Apr,2016
Toys & Games,2016-05,4.453263157894737,209,May,2016
Toys & Games,2016-06,4.202075471698113,198,Jun,2016
Toys & Games,2016-07,4.5075510204081635,219,Jul,2016
Toys & Games,2016-08,4.495918367346939,230,Aug,2016
Toys & Games,2016-09,4.4802,220,Sep,2016
Toys & Games,2016-10,4.4469072164948455,210,Oct,2016
Toys & Games,2016-11,4.25340206185567,198,Nov,2016
Toys & Games,2016-12,4.551760563380282,341,Dec,2016
Toys & Games,2017-01,4.4226829268292684,394,Jan,2017
Toys & Games,2017-02,4.612748091603053,255,Feb,2017
Toys & Games,2017-03,4.541644736842105,308,Mar,2017
Toys & Games,2017-04,4.362063492063492,243,Apr,2017
Toys & Games,2017-05,4.408301886792453,208,May,2017
Toys & Games,2017-06,4.35563025210084,203,Jun,2017
Toys & Games,2017-07,4.352222222222222,241,Jul,2017
Toys & Games,2017-08,4.401142857142857,223,Aug,2017
Toys & Games,2017-09,4.3781679389312975,263,Sep,2017
Toys & Games,2017-10,4.297058823529412,215,Oct,2017
Toys & Games,2017-11,4.423090909090909,217,Nov,2017
Toys & Games,2017-12,4.177603305785124,251,Dec,2017
Toys & Games,2018-01,4.402820512820513,401,Jan,2018
Toys & Games,2018-02,4.190860927152318,327,Feb,2018
Toys & Games,2018-03,4.230833333333333,325,Mar,2018
Toys & Games,2018-04,4.338759124087591,266,Apr,2018
Toys & Games,2018-05,4.272301587301587,251,May,2018
Toys & Games,2018-06,4.3624637681159415,239,Jun,2018
Toys & Games,2018-07,4.210583941605839,263,Jul,2018
Toys & Games,2018-08,4.299133333333334,258,Aug,2018
Toys & Games,2018-09,4.348421052631579,184,Sep,2018
Toys & Games,2018-10,4.336981132075472,208,Oct,2018
Toys & Games,2018-11,4.462954545454545,235,Nov,2018
Toys & Games,2018-12,4.459772727272727,349,Dec,2018
Toys & Games,2019-01,4.3521719457013575,471,Jan,2019
Toys & Games,2019-02,4.307628205128205,299,Feb,2019
Toys & Games,2019-03,4.4320118343195265,326,Mar,2019
Toys & Games,2019-04,4.374054054054054,227,Apr,2019
Toys & Games,2019-05,4.428734939759036,274,May,2019
Toys & Games,2019-06,4.425642458100559,301,Jun,2019
Toys & Games,2019-07,4.34906103286385,438,Jul,2019
Toys & Games,2019-08,4.3256,300,Aug,2019
Toys & Games,2019-09,4.371739130434783,301,Sep,2019
Toys & Games,2019-10,4.399883720930233,280,Oct,2019
Toys & Games,2019-11,4.317700534759358,340,Nov,2019
Toys & Games,2019-12,4.271958041958042,740,Dec,2019
Toys & Games,2020-01,4.272619047619048,801,Jan,2020
Toys & Games,2020-02,4.374886363636364,623,Feb,2020
Toys & Games,2020-03,4.25635922330097,406,Mar,2020
Toys & Games,2020-04,4.181702127659574,306,Apr,2020
Toys & Games,2020-05,4.172784810126583,404,May,2020
Toys & Games,2020-06,4.136288659793815,317,Jun,2020
Toys & Games,2020-07,4.172642487046632,325,Jul,2020
Toys & Games,2020-08,4.37775956284153,327,Aug,2020
Toys & Games,2020-09,4.229569892473118,324,Sep,2020
Toys & Games,2020-10,4.227653631284916,335,Oct,2020
Toys & Games,2020-11,4.102422360248447,295,Nov,2020
Toys & Games,2020-12,4.150658436213992,544,Dec,2020
Toys & Games,2021-01,4.259931740614335,648,Jan,2021
Toys & Games,2021-02,4.247366071428571,433,Feb,2021
Toys & Games,2021-03,4.1314453125,527,Mar,2021
Toys & Games,2021-04,4.154842519685039,502,Apr,2021
Toys & Games,2021-05,4.127433628318584,390,May,2021
Toys & Games,2021-06,4.065291262135923,362,Jun,2021
Toys & Games,2021-07,4.179468085106383,368,Jul,2021
Toys & Games,2021-08,4.017368421052632,405,Aug,2021
Toys & Games,2021-09,3.9813736263736264,274,Sep,2021
Toys & Games,2021-10,4.067484662576687,249,Oct,2021
Toys & Games,2021-11,3.9479144385026737,291,Nov,2021
Toys & Games,2021-12,3.9025112107623317,412,Dec,2021
Toys & Games,2022-01,4.2010502283105025,462,Jan,2022
Toys & Games,2022-02,3.967183908045977,279,Feb,2022
Toys & Games,2022-03,3.9946700507614215,333,Mar,2022
Toys & Games,2022-04,4.107729729729729,313,Apr,2022
Toys & Games,2022-05,4.018066298342541,288,May,2022
Toys & Games,2022-06,4.1289204545454545,313,Jun,2022
Toys & Games,2022-07,4.0216379310344825,412,Jul,2022
Toys & Games,2022-08,4.063587443946188,382,Aug,2022
Toys & Games,2022-09,4.0103,330,Sep,2022
Toys & Games,2022-10,4.132535211267606,332,Oct,2022
Toys & Games,2022-11,4.124708737864078,310,Nov,2022
Toys & Games,2022-12,4.055182186234818,491,Dec,2022
Toys & Games,2023-01,4.031924528301887,510,Jan,2023
Toys & Games,2023-02,3.7776470588235296,396,Feb,2023
Toys & Games,2023-03,3.9545173745173745,494,Mar,2023
Toys & Games,2023-04,4.0730582524271846,334,Apr,2023
Toys & Games,2023-05,4.204296875,169,May,2023
Toys & Games,2023-06,4.0284615384615385,116,Jun,2023
Toys & Games,2023-07,4.154857142857143,87,Jul,2023
Toys & Games,2023-08,4.401960784313726,55,Aug,2023
Toys & Games,2023-09,3.0,3,Sep,2023
Video Games,1999-03,5.0,1,Mar,1999
Video Games,1999-04,4.0,1,Apr,1999
Video Games,1999-05,4.0,1,May,1999
Video Games,1999-06,5.0,1,Jun,1999
Video Games,1999-08,1.0,1,Aug,1999
Video Games,1999-09,5.0,1,Sep,1999
Video Games,1999-10,3.5,2,Oct,1999
Video Games,1999-11,4.140480769230769,148,Nov,1999
Video Games,1999-12,4.061328125,242,Dec,1999
Video Games,2000-01,3.9184920634920637,224,Jan,2000
Video Games,2000-02,3.926875,159,Feb,2000
Video Games,2000-03,4.153793103448276,167,Mar,2000
Video Games,2000-04,4.190197368421052,246,Apr,2000
Video Games,2000-05,4.1087861271676305,297,May,2000
Video Games,2000-06,4.152648648648649,322,Jun,2000
Video Games,2000-07,4.045784753363229,398,Jul,2000
Video Games,2000-08,4.130694444444445,487,Aug,2000
Video Games,2000-09,4.102741935483871,380,Sep,2000
Video Games,2000-10,4.1837716262975775,464,Oct,2000
Video Games,2000-11,3.829430894308943,638,Nov,2000
Video Games,2000-12,4.003947368421053,707,Dec,2000
Video Games,2001-01,3.849017199017199,712,Jan,2001
Video Games,2001-02,3.9628285714285716,580,Feb,2001
Video Games,2001-03,3.9365950920245396,528,Mar,2001
Video Games,2001-04,4.041650485436893,542,Apr,2001
Video Games,2001-05,3.9520822622107965,647,May,2001
Video Games,2001-06,3.8666917293233083,803,Jun,2001
Video Games,2001-07,3.970076335877863,948,Jul,2001
Video Games,2001-08,4.01703781512605,831,Aug,2001
Video Games,2001-09,3.966487804878049,652,Sep,2001
Video Games,2001-10,3.9605858585858584,897,Oct,2001
Video Games,2001-11,3.944496,1462,Nov,2001
Video Games,2001-12,3.886479099678456,1553,Dec,2001
Video Games,2002-01,3.986385737439222,1486,Jan,2002
Video Games,2002-02,3.930061728395062,1004,Feb,2002
Video Games,2002-03,3.9117504655493485,1132,Mar,2002
Video Games,2002-04,4.09906309751434,1086,Apr,2002
Video Games,2002-05,4.03143153526971,866,May,2002
Video Games,2002-06,3.9444444444444446,1163,Jun,2002
Video Games,2002-07,4.08092803030303,1135,Jul,2002
Video Games,2002-08,3.9676274509803924,949,Aug,2002
Video Games,2002-09,4.0653125,955,Sep,2002
Video Games,2002-10,3.903422818791946,1241,Oct,2002
Video Games,2002-11,3.8047317073170728,1310,Nov,2002
Video Games,2002-12,3.8719607843137256,1391,Dec,2002
Video Games,2003-01,3.9024922600619196,1349,Jan,2003
Video Games,2003-02,3.9543725490196078,940,Feb,2003
Video Games,2003-03,3.92285,1158,Mar,2003
Video Games,2003-04,3.8222909698996657,1104,Apr,2003
Video Games,2003-05,3.9319883040935673,930,May,2003
Video Games,2003-06,3.9936630036630034,1027,Jun,2003
Video Games,2003-07,4.038198473282443,1154,Jul,2003
Video Games,2003-08,3.9120776699029127,914,Aug,2003
Video Games,2003-09,3.9694526315789473,881,Sep,2003
Video Games,2003-10,3.9443772893772895,1022,Oct,2003
Video Games,2003-11,3.9083414634146343,1260,Nov,2003
Video Games,2003-12,3.946269503546099,1650,Dec,2003
Video Games,2004-01,3.832207084468665,1496,Jan,2004
Video Games,2004-02,3.8562956204379564,914,Feb,2004
Video Games,2004-03,3.9554861111111115,1038,Mar,2004
Video Games,2004-04,3.842107023411371,1049,Apr,2004
Video Games,2004-05,3.8423764258555133,854,May,2004
Video Games,2004-06,3.9198426573426577,1056,Jun,2004
Video Games,2004-07,3.9693363499245855,1230,Jul,2004
Video Games,2004-08,3.9078719723183393,1095,Aug,2004
Video Games,2004-09,3.815407407407408,1150,Sep,2004
Video Games,2004-10,3.858058419243986,1182,Oct,2004
Video Games,2004-11,3.891583850931677,1894,Nov,2004
Video Games,2004-12,3.827954866008463,1609,Dec,2004
Video Games,2005-01,3.760986342943854,1404,Jan,2005
Video Games,2005-02,3.7762942271880817,942,Feb,2005
Video Games,2005-03,3.8338747884940783,1315,Mar,2005
Video Games,2005-04,3.848341543513957,1218,Apr,2005
Video Games,2005-05,3.8284869565217394,1131,May,2005
Video Games,2005-06,3.8973839009287925,1131,Jun,2005
Video Games,2005-07,3.937651403249631,1238,Jul,2005
Video Games,2005-08,3.9052503793626707,1202,Aug,2005
Video Games,2005-09,3.94094387755102,1322,Sep,2005
Video Games,2005-10,3.7819681620839365,1342,Oct,2005
Video Games,2005-11,3.8380330123796425,1648,Nov,2005
Video Games,2005-12,3.735327564894932,1739,Dec,2005
Video Games,2006-01,3.8155488540410136,1463,Jan,2006
Video Games,2006-02,3.8255963302752294,1108,Feb,2006
Video Games,2006-03,3.8806282722513092,1493,Mar,2006
Video Games,2006-04,3.7668740031897925,1139,Apr,2006
Video Games,2006-05,3.7456133828996285,909,May,2006
Video Games,2006-06,3.744183514774495,1072,Jun,2006
Video Games,2006-07,3.773356070941337,1293,Jul,2006
Video Games,2006-08,3.9094066570188133,1145,Aug,2006
Video Games,2006-09,3.6929753914988814,794,Sep,2006
Video Games,2006-10,3.77137330754352,941,Oct,2006
Video Games,2006-11,3.8067832167832165,1963,Nov,2006
Video Games,2006-12,3.601232704402516,1749,Dec,2006
Video Games,2007-01,3.952241029113067,4012,Jan,2007
Video Games,2007-02,3.8253153153153154,1695,Feb,2007
Video Games,2007-03,3.9139905213270145,2187,Mar,2007
Video Games,2007-04,3.8376,1461,Apr,2007
Video Games,2007-05,4.026139359698682,2164,May,2007
Video Games,2007-06,3.845850815850816,1577,Jun,2007
Video Games,2007-07,3.8814553014553015,1873,Jul,2007
Video Games,2007-08,3.9397833523375145,1748,Aug,2007
Video Games,2007-09,3.9033835457705677,1794,Sep,2007
Video Games,2007-10,3.803031283710895,1941,Oct,2007
Video Games,2007-11,3.835917948717949,2290,Nov,2007
Video Games,2007-12,3.897428803905614,3107,Dec,2007
Video Games,2008-01,3.851628407460545,3593,Jan,2008
Video Games,2008-02,3.85598731884058,2395,Feb,2008
Video Games,2008-03,3.8817988929889298,2362,Mar,2008
Video Games,2008-04,3.8773486238532113,2366,Apr,2008
Video Games,2008-05,3.8312794918330306,2516,May,2008
Video Games,2008-06,3.9204939341421143,2728,Jun,2008
Video Games,2008-07,3.8763584752635847,2697,Jul,2008
Video Games,2008-08,3.828990748528175,2297,Aug,2008
Video Games,2008-09,3.940804224207961,4418,Sep,2008
Video Games,2008-10,3.9046536267318666,2903,Oct,2008
Video Games,2008-11,3.9591862284820034,3137,Nov,2008
Video Games,2008-12,3.8615254237288137,4323,Dec,2008
Video Games,2009-01,3.92307881773399,6457,Jan,2009
Video Games,2009-02,3.916093167701863,3795,Feb,2009
Video Games,2009-03,3.836106821106821,3696,Mar,2009
Video Games,2009-04,3.862190974493133,3501,Apr,2009
Video Games,2009-05,3.9232423857868017,3355,May,2009
Video Games,2009-06,3.9305494505494507,3265,Jun,2009
Video Games,2009-07,3.8733649932157395,2772,Jul,2009
Video Games,2009-08,3.8224702589223236,2744,Aug,2009
Video Games,2009-09,3.8897520148791074,3469,Sep,2009
Video Games,2009-10,3.908071292170592,3655,Oct,2009
Video Games,2009-11,3.838765273311897,4134,Nov,2009
Video Games,2009-12,3.7811037639877925,5458,Dec,2009
Video Games,2010-01,3.8125802139037432,6189,Jan,2010
Video Games,2010-02,3.8770710900473935,5629,Feb,2010
Video Games,2010-03,3.8242399565689467,4877,Mar,2010
Video Games,2010-04,3.894705882352941,3603,Apr,2010
Video Games,2010-05,3.826381818181818,3516,May,2010
Video Games,2010-06,3.8292181588902903,3281,Jun,2010
Video Games,2010-07,3.8295124593716143,4247,Jul,2010
Video Games,2010-08,3.793370226895407,3715,Aug,2010
Video Games,2010-09,3.855614730878187,4013,Sep,2010
Video Games,2010-10,3.8739936271906528,4651,Oct,2010
Video Games,2010-11,3.784407606045831,6457,Nov,2010
Video Games,2010-12,3.80420993227991,8624,Dec,2010
Video Games,2011-01,3.81530672823219,10025,Jan,2011
Video Games,2011-02,3.8360154572778016,6039,Feb,2011
Video Games,2011-03,3.855617744610282,6984,Mar,2011
Video Games,2011-04,3.864577656675749,5911,Apr,2011
Video Games,2011-05,3.8451134846461947,5430,May,2011
Video Games,2011-06,3.8484270152505444,5476,Jun,2011
Video Games,2011-07,3.7960526315789473,5105,Jul,2011
Video Games,2011-08,3.9010450737933784,5308,Aug,2011
Video Games,2011-09,3.9363133832086454,5503,Sep,2011
Video Games,2011-10,3.9355730050933784,6453,Oct,2011
Video Games,2011-11,3.8998571428571425,8290,Nov,2011
Video Games,2011-12,3.841937321937322,10453,Dec,2011
Video Games,2012-01,3.862344386271088,10658,Jan,2012
Video Games,2012-02,3.88278293135436,7070,Feb,2012
Video Games,2012-03,3.8564168530947054,7109,Mar,2012
Video Games,2012-04,3.916319936958235,5478,Apr,2012
Video Games,2012-05,3.8870428510818837,4949,May,2012
Video Games,2012-06,3.8915372424722663,5105,Jun,2012
Video Games,2012-07,3.9149963126843654,5572,Jul,2012
Video Games,2012-08,3.8754400606980273,5342,Aug,2012
Video Games,2012-09,3.88453667953668,5515,Sep,2012
Video Games,2012-10,3.93373202385128,6625,Oct,2012
Video Games,2012-11,4.0398549167114455,10676,Nov,2012
Video Games,2012-12,4.05943433029909,25234,Dec,2012
Video Games,2013-01,4.106389781021898,28556,Jan,2013
Video Games,2013-02,4.099113747383112,18653,Feb,2013
Video Games,2013-03,4.063296722155483,24143,Mar,2013
Video Games,2013-04,4.085,16959,Apr,2013
Video Games,2013-05,4.0828498827208755,14605,May,2013
Video Games,2013-06,4.031366131756757,13527,Jun,2013
Video Games,2013-07,4.024184640193509,14178,Jul,2013
Video Games,2013-08,4.023215204909919,14619,Aug,2013
Video Games,2013-09,4.124536849222448,12823,Sep,2013
Video Games,2013-10,4.0386401252516215,13740,Oct,2013
Video Games,2013-11,3.9642445239159585,19213,Nov,2013
Video Games,2013-12,3.976842739160358,25666,Dec,2013
Video Games,2014-01,4.034985656047108,30622,Jan,2014
Video Games,2014-02,4.0433930811973475,18986,Feb,2014
Video Games,2014-03,4.029099274464696,20137,Mar,2014
Video Games,2014-04,4.007240392477514,15173,Apr,2014
Video Games,2014-05,4.014604796663191,13729,May,2014
Video Games,2014-06,4.016502398604448,12846,Jun,2014
Video Games,2014-07,4.165538818076477,24189,Jul,2014
Video Games,2014-08,4.184682694995807,25050,Aug,2014
Video Games,2014-09,4.199128537025888,23571,Sep,2014
Video Games,2014-10,4.186080363912055,24012,Oct,2014
Video Games,2014-11,4.1336352471599636,24812,Nov,2014
Video Games,2014-12,4.144258203471431,38127,Dec,2014
Video Games,2015-01,4.1469463729949725,44112,Jan,2015
Video Games,2015-02,4.181204311733366,34992,Feb,2015
Video Games,2015-03,4.14097339473011,32417,Mar,2015
Video Games,2015-04,4.1658993969701426,25689,Apr,2015
Video Games,2015-05,4.145767349434424,22780,May,2015
Video Games,2015-06,4.11762934486625,21864,Jun,2015
Video Games,2015-07,4.118059589758946,24543,Jul,2015
Video Games,2015-08,4.130445574162679,23743,Aug,2015
Video Games,2015-09,4.121675915649279,21477,Sep,2015
Video Games,2015-10,4.115239002699698,22856,Oct,2015
Video Games,2015-11,4.113234774224651,25709,Nov,2015
Video Games,2015-12,4.014941497034782,28269,Dec,2015
Video Games,2016-01,4.089851250845165,34566,Jan,2016
Video Games,2016-02,4.084751445086705,28306,Feb,2016
Video Games,2016-03,4.1279536947178705,29706,Mar,2016
Video Games,2016-04,4.085922578444747,20914,Apr,2016
Video Games,2016-05,4.1315472824379516,22783,May,2016
Video Games,2016-06,4.080785197103782,21604,Jun,2016
Video Games,2016-07,4.093927848954821,20624,Jul,2016
Video Games,2016-08,4.089078355812459,21712,Aug,2016
Video Games,2016-09,4.1001566579634465,19828,Sep,2016
Video Games,2016-10,4.042970749542961,19553,Oct,2016
Video Games,2016-11,4.020973977695167,20482,Nov,2016
Video Games,2016-12,4.00631221719457,33967,Dec,2016
Video Games,2017-01,4.089037912759886,35365,Jan,2017
Video Games,2017-02,4.089249489448605,21574,Feb,2017
Video Games,2017-03,4.071015267175572,26681,Mar,2017
Video Games,2017-04,4.0102707006369425,20705,Apr,2017
Video Games,2017-05,4.0189144675276065,18267,May,2017
Video Games,2017-06,3.9837389597644752,16196,Jun,2017
Video Games,2017-07,3.984057384941267,15976,Jul,2017
Video Games,2017-08,4.023802495167809,17981,Aug,2017
Video Games,2017-09,3.9927432094008863,16293,Sep,2017
Video Games,2017-10,3.9154751803139582,15431,Oct,2017
Video Games,2017-11,3.9501198083067095,18207,Nov,2017
Video Games,2017-12,3.8479682011462377,20764,Dec,2017
Video Games,2018-01,3.9874195106245973,25870,Jan,2018
Video Games,2018-02,3.969869222500896,19527,Feb,2018
Video Games,2018-03,3.989695131683958,21364,Mar,2018
Video Games,2018-04,3.9683375405697805,17662,Apr,2018
Video Games,2018-05,3.970398520953164,14502,May,2018
Video Games,2018-06,3.9794781006958657,14628,Jun,2018
Video Games,2018-07,4.001767337807606,15302,Jul,2018
Video Games,2018-08,4.03710670176149,15128,Aug,2018
Video Games,2018-09,4.050584608358072,13058,Sep,2018
Video Games,2018-10,4.086271077908218,15006,Oct,2018
Video Games,2018-11,4.076813852813853,16818,Nov,2018
Video Games,2018-12,4.055002537641685,24523,Dec,2018
Video Games,2019-01,4.180990800784196,29267,Jan,2019
Video Games,2019-02,4.1474742464708125,19476,Feb,2019
Video Games,2019-03,4.1491522648717485,18740,Mar,2019
Video Games,2019-04,4.115993987975952,14976,Apr,2019
Video Games,2019-05,4.142150789012273,15036,May,2019
Video Games,2019-06,4.158099572728961,17178,Jun,2019
